City,Province,Year,Make,Model,Price,Mileage,URL,Description,Rebuilt_Predicted
Surrey,BC,2005,Honda,Civic,5500,120000,facebook.com/marketplace/item/1010123390442882/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Great excellent car in good shape low mileage runs great oil change recently done new tires new spark plugs new brakes and routers has lots of life left in it dont ask me if its available if the ads up its available $5500 FIRM wont answer to low ballers not rebuilt no mechanical issues ,1
Surrey,BC,2006,Honda,Civic,6950,185000,facebook.com/marketplace/item/187760740971463/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Clean Title, Clean Car inside out  ",0
Surrey,BC,2009,Honda,Civic,7400,102000,facebook.com/marketplace/item/623713596407630/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2009 honda civic coupe! super low kms.  new tires! drives excellent with no issues.  back up camera! bluetooth! car play! does have a rebuilt title price is firm. no offers serious buyers only thanks  ,1
Surrey,BC,2012,Honda,Civic,9000,190000,facebook.com/marketplace/item/588828056772776/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2013 x2 doors  Honda  Civic rebuilt  What I done  New alternator belt new spark plugs,new cabin filtertires  rims, brakes and rotors are in very good condition.9000$ everything including  Backup camera, heated seats, sunroof, Ecoboost system and more options!!  you are welcome to get a test drive bring your mechanic  Check the car out . Text me anytime thank you ",1
Surrey,BC,2007,Honda,Civic,9800,137000,facebook.com/marketplace/item/828197458721550/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda Civic 2007 Runs Perfect by 1.8 liter engine  4 cylinder  Mint condition  Fully loaded  Ac blows cold/Heater blows warm/power steering/power locks/power window/ Aux/AM/FM/CD/dual air bag/Cruise control/... No mechanical or electrical issues  Local bc car **clean title ** We do finance as well  3 months warranty Choose Super auto LTD  Dealership #40437 Masoud:  Price plus 288$ Documentation fee + 12%tax will applied ,0
Surrey,BC,2008,Honda,Civic,10500,133000,facebook.com/marketplace/item/747411457070869/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Selling my Honda civic 2008 hybrid. Good condition everything works good. No accident.clean title cruise control and Anti-theft  has small scratch and comes with leather seat cover. ,0
Surrey,BC,2015,Honda,Civic,15600,73000,facebook.com/marketplace/item/252037567769966/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"I am just selling my Honda Civic 2015 is   Touring model fully loaded.  AC works great   Heated seats, power windows power locks leather seats sunroof back up camera right side camera. Push button start this is the top model of 2015. Everything works great in the car. Status is rebuilt we got the car from Icbc. If it's minor accident we have all the pictures regarding fix and all safety inspection by Icbc so nothing to worry for the accident.  it has very low mileage only 73,000 km it's local car. And so for more info text me and have a great day. Thank you.  ",1
North Vancouver,BC,2019,Honda,Civic,29995,72000,facebook.com/marketplace/item/824309672333924/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,nan,0
Burnaby,BC,2019,Honda,Civic,24495,56000,facebook.com/marketplace/item/253888907503719/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2019 Honda Civic Sedan  LX w-Honda Sensing - Local,  no accident, Apple carplay, Android Auto , Save ICBC 10 % off on insurance -Burnaby VIN:2HGFC2F50KH024184 Kilometres:56096 Condition:Used Body Style:Sedan Engine:4 Cylinder Engine Stock #:B12584 Exterior Colour: Blue Transmission:CVT Drive Train:FWD # of Passengers:5 Doors:4 Fuel Type:Gas Interior Colour:Black  $24495.00 Price subject to $898 Documentation fee and applicable taxes Honda certified Civic comes with a 7 years or 160000 kilometers powertrain warranty. We have just taken in this stunning silver Civic  sedan LX. It comes with Honda sensing that will make your icbc insurance cheaper. Fully loaded with Apple Car play, Android Auto, Alloy wheel   and so much more.  Local, one owner ,low mileage and very well kept, don't let this one pass you by!  For non-pressure friendly service please contact JACK LIU - @604-618-7639 For quickest response please call or text. Thank you! Licensed Dealer #30903 https://vhr.carfax.ca/?id=t1HZiPbScJ25sQXAYlqBsNnaH8qQvR/r   Our Best Price First!  We make purchasing a vehicle easy!  No negotiations & no surprises by putting our best foot forward, right from the start!   We offer Market Pricing to ensure you get the vehicle you want at fair market value in relation to mileage and condition.  We do all the work, you enjoy the experience!  All Destination Honda pre-owned vehicles complete our comprehensive 150 point safety inspection and are ready for a new loving home.  ",0
Burnaby,BC,2017,Honda,Civic,22495,81000,facebook.com/marketplace/item/795206208762922/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Destination Honda Burnaby   Best Price First!  We make purchasing a vehicle easy.  We apply the maximum discount up front, which eliminates the need for negotiation, leaving you free to focus on finding the right vehicle that fits your needs.  All vehicles come with a CarFax report and a comprehensive, 150-point inspection.    All trades are welcome!    Destination Advantage Program ($898) plus taxes are extra.  ",0
Surrey,BC,2017,Honda,Civic,26499,118000,facebook.com/marketplace/item/985877739394365/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2017 Honda Civic Hatchback Sport Turbo   I purchased this car 2 years ago from Honda Abbotsford. Everything has been great i just recently got the maintenance done by them. Car drives great Breaks are also in good condition.  Only reason for selling is i want to upgrade.  -Apple Car Play  -Advanced safety features  -Heated seats  -Aftermarket seat under glow  -Aftermarket black badges -Aftermarket Rims and tires from 1010Tires  -Tinted windows -Back up camera  -Lane assist  -Blind spot cameras  +much more   The car is a Clean Title   It was in one minor accident that i got professionally fixed by Kirmac, i was parked in a parking lot and someone backed up into my front bumper. It was about $2,800 for some cracks and other little things.   I just got this car fully cleaned inside and out by a professional company.   The tires are all weather tires and have good tread left. message me for more information or to come check out the vehicle   Thank you :) ",0
Langley,BC,2008,Honda,Civic,10950,117000,facebook.com/marketplace/item/735095118426444/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2008 Honda Civic EX-L Coupe  Local BC Car Clean Tittle  -Fully Loaded -Very low mileage -In Excellent condition inside and outside - Power Door Locks - Power Windows - Power Mirrors - Leather Seats -Heated Seats -Power Sunroof - Traction Control -FM/AM Aux/CD - A/C blows Cold Air -Cruise Control -2 Keys and Fobs ,0
Surrey,BC,2015,Honda,Civic,17888,140000,facebook.com/marketplace/item/296926752993512/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"BUY, FINANCE AVAILABLE   CONTACT  FOR ANY INQUIRIES!    WE WELCOME ALL TRADES WE WELCOME ALL CREDIT!   2015 HONDA CIVIC EX   1.8L 4 Cylinder Engine 143HP FWD Drive Train LOW Mileage!  Ask me about my newcomer's program!  Ask me about my credit rebuilding program   Same Day Approvals   $17,888 + Taxes & Fees  TEXT  with name and vehicle interest!   Stock# ZC7963A DL 40328 ",0
Surrey,BC,2016,Honda,Civic,18499,124000,facebook.com/marketplace/item/281680811172423/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Full Inventory www.dubaiautosales.ca  * Excellent Condition 2016 Honda Civic Touring Turbo with 124,000 Kms.  - It has a rebuilt status and was perfectly fixed to pass ICBC Inspection.  -{Finance & Warranty are Available}  -{Price Doesn't Include a $350 Doc Fee & 12% Applicable Taxes}  -{Stock#: DA-9416}  -{Vin: 2HGFC1F99GH109416} --------------------------------------------------------------------- * Under The Hood: - Engine Size: 1.5-litre, 16-valve, Direct Injection, DOHC, turbocharged 4-cylinder - Engine Power: 174 Horsepower @ 6000 rpm - Transmission Type: Continuously Variable Transmission (CVT) - Drivetrain: Front Wheel Drive - Trim: Touring (Top of the Line) --------------------------------------------------------------------- * Features: - Turbo  - Navigation  - Backup Camera + Side Camera  - Heated Seats + Rear Heated Seats  - Power Seats  - Powered Sunroof  - Bluetooth Audio  - Push Button Start w/Remote Start  - Alloy Wheels  - Wireless Charging  - 10% Off ICBC Insurance (Autonomous Braking System)  - Apple Carplay / Android Auto  --------------------------------------------------------------------- * Contact & Location - Dubai Auto Sales Ltd  - 13477 King George Blvd Surrey  - Dealer#: 41036 - Cell :  ",1
New Westminster,BC,2017,Honda,Civic,21990,87000,facebook.com/marketplace/item/245722065074275/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD," 1.5L 4cyl  87,000 km only,  some of the options include: Honda Link, Back-up Camera, Navigation, Wireless Charger Pad, Bluetooth, Heated Front Seats, USB/AUX/FM/AM and much more.  Rebuilt title, and we have all the supporting documents; like: Pictures of before repair, Inspection and CarFax reports.  6 Months Of warranty included in the price.  Options of extending your warranty up to 48 months. ____________________________________________  Drive On Autos Canada Ltd.  221 12th Street, New Westminster, B.C. V3M 4H4   ____________________________________________  Disclaimer  Registration Fees, Taxes, Delivery Fees, Finance and/or Documentation Fees $399. Any and all differences must be addressed prior to the sale of this vehicle. We encourage you to call or text us at  with any of your questions and our friendly staff will be happy to assist you and schedule an appointment or a test drive. ",1
Surrey,BC,2008,Honda,Civic,8700,161000,facebook.com/marketplace/item/294900099784500/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Honda civic 2008 Clean title  I won't reply is you is this available. ,0
Surrey,BC,2012,Honda,Civic,14800,127000,facebook.com/marketplace/item/5870909483009479/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2012 Honda Civic EX 4 Door - Low Kms  - Fully Loaded - 5 speed Automatic transmission - Leather seats - Heated seats - A/C - Sunroof - Bluetooth (hands free audio) - 1.8L 4 Cylinder engine - Fuel efficient!  Very well maintained, recent oil change, radiator fluid etc. with service records available. Loaded with Power Door Locks, Power Windows, Keyless Entry, ABS Brakes System.  ",0
Port Coquitlam,BC,2016,Honda,Civic,18500,114000,facebook.com/marketplace/item/824791532552124/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Rebuilt status Top of the line Touring model Navigation, sunroof, heated seats, back up camera ",1
Surrey,BC,2018,Honda,Civic,18998,86000,facebook.com/marketplace/item/262192523222274/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2018 Honda Civc Se  Drives Great No issues Blind spot assist  Back up camera  Bluetooth CarPlay  Great on Gas  Rebuilt title** ,1
Langley,BC,2017,Honda,Civic,17995,123000,facebook.com/marketplace/item/676114617309050/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Clean Title  | Running Great  | No Issues   Discover the perfect balance of style and efficiency with the 2017 Honda Civic Sedan LX!  This beauty is ready to hit the road with its clean title and exceptional performance, leaving you with a worry-free driving experience.   Year: 2017  Make: Honda  Model: Civic Sedan LX  Engine: 2.0L 4-cylinder  Horsepower: 158 hp  Transmission: Continuously Variable Transmission (CVT)  Running Great |  No Issues  Step into comfort with features like air conditioning, power windows, and power door locks. Stay connected with the touchscreen infotainment system and Bluetooth connectivity.  fuel efficiency (28 mpg city / 40 mpg highway), this 2017 Honda Civic Sedan LX is perfect for daily commutes and memorable road trips.  Own this fantastic sedan today! Contact us to schedule a test drive or inquire for more information.  Experience the joy of driving a quality car from WG Motors firm in price Tax and doc. Fee are additional ",0
Burnaby,BC,2017,Honda,Civic,26995,52000,facebook.com/marketplace/item/320162583774820/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Civic Hatchback 5dr CVT  Destination Honda Burnaby   Best Price First!  We make purchasing a vehicle easy.  We apply the maximum discount up front, which eliminates the need for negotiation, leaving you free to focus on finding the right vehicle that fits your needs.  All vehicles come with a CarFax report and a comprehensive, 150-point inspection.    All trades are welcome!    Destination Advantage Program ($898) plus taxes are extra.  ",0
Burnaby,BC,2017,Honda,Civic,26995,52000,facebook.com/marketplace/item/652544149888503/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2017 Honda Civic Sport Hatchback w/Honda Sensing - Sunroof, Local, No Accident, -  Burnaby VIN:SHHFK7H49HU308624 Kilometres:52332 Condition:Used Body Style:Hatchback Engine:4 Cylinder Engine Stock #:B12524A Exterior Colour: White Transmission:CVT Drive Train:FWD Doors:4 Fuel Type:Gas City Fuel Economy:7.9 Hwy Fuel Economy:6.6 Interior Colour:Black $26995.00 Price subject to $898 Documentation fee and applicable taxes   We have recently taken in this 2017 Civic Hatchback Trade in. It has low mileage and mint condition. It has e shifters,sunroof  and stunning black alloy wheels and no collisions. Save thousands on a new one! For non-pressure friendly service please contactJACK LIU - @604-618-7639 For the quickest response please call or text. Thank you! Licensed Dealer #30903 https://vhr.carfax.ca/?id=gkhCA9t8CfBJs1WZSHU68lzMoZgalldU     Best Price First!  We make purchasing a vehicle easy.  We apply the maximum discount up front, which eliminates the need for negotiation, leaving you free to focus on finding the right vehicle that fits your needs. All vehicles come with a CarFax report and a comprehensive, 150-point inspection.  Call or book online to setup a test drive today!  All trades are welcome! ",0
